id,type,name,districtId
4075,Xã,Xã Viêng Lán,124
4078,Xã,Xã Chiềng Hặc,124
4081,Xã,Xã Mường Lựm,124
4084,Xã,Xã Chiềng On,124
4087,Xã,Xã Yên Sơn,124
4090,Xã,Xã Chiềng Khoi,124
4093,Xã,Xã Tú Nang,124
4096,Xã,Xã Lóng Phiêng,124
4099,Xã,Xã Phiêng Khoài,124
4102,Xã,Xã Chiềng Tương,124
4105,Thị trấn,Thị trấn Hát Lót,125
4108,Xã,Xã Chiềng Sung,125
4111,Xã,Xã Mường Bằng,125
4114,Xã,Xã Chiềng Chăn,125
4117,Xã,Xã Mương Chanh,125
4120,Xã,Xã Chiềng Ban,125
4123,Xã,Xã Chiềng Mung,125
4126,Xã,Xã Mường Bon,125
4129,Xã,Xã Chiềng Chung,125
4132,Xã,Xã Chiềng Mai,125
4135,Xã,Xã Hát Lót,125
4136,Xã,Xã Nà Pó,125
4138,Xã,Xã Cò  Nòi,125
4141,Xã,Xã Chiềng Nơi,125
4144,Xã,Xã Phiêng Cằm,125
4147,Xã,Xã Chiềng Dong,125
4150,Xã,Xã Chiềng Kheo,125
4153,Xã,Xã Chiềng Ve,125
4156,Xã,Xã Chiềng Lương,125
4159,Xã,Xã Phiêng Pằn,125
4162,Xã,Xã Nà Ơt,125
4165,Xã,Xã Tà Hộc,125
4168,Thị trấn,Thị trấn Sông Mã,126
4171,Xã,Xã Bó Sinh,126
4174,Xã,Xã Pú Pẩu,126
4177,Xã,Xã Chiềng Phung,126
4180,Xã,Xã Chiềng En,126
4183,Xã,Xã Mường Lầm,126
4186,Xã,Xã Nậm Ty,126
4189,Xã,Xã Đứa Mòn,126
4192,Xã,Xã Yên Hưng,126
4195,Xã,Xã Chiềng Sơ,126
4198,Xã,Xã Nà Nghịu,126
4201,Xã,Xã Nậm Mằn,126
4204,Xã,Xã Chiềng Khoong,126
4207,Xã,Xã Chiềng Cang,126
4210,Xã,Xã Huổi Một,126
4213,Xã,Xã Mường Sai,126
4216,Xã,Xã Mường Cai,126
4219,Xã,Xã Mường Hung,126
4222,Xã,Xã Chiềng Khương,126
4225,Xã,Xã Sam Kha,127
4228,Xã,Xã Púng Bánh,127
4231,Xã,Xã Sốp Cộp,127
4234,Xã,Xã Dồm Cang,127
4237,Xã,Xã Nậm Lạnh,127
4240,Xã,Xã Mường Lèo,127
4243,Xã,Xã Mường Và,127
4246,Xã,Xã Mường Lạn,127
3994,Xã,Xã Suối Bàng,128
4006,Xã,Xã Song Khủa,128
4009,Xã,Xã Liên Hoà,128
4018,Xã,Xã Tô Múa,128
4021,Xã,Xã Mường Tè,128
4036,Xã,Xã Chiềng Khoa,128
4039,Xã,Xã Mường Men,128
4042,Xã,Xã Quang Minh,128
4048,Xã,Xã Vân Hồ,128
4051,Xã,Xã Lóng Luông,128
4054,Xã,Xã Chiềng Yên,128
4056,Xã,Xã Chiềng Xuân,128
4057,Xã,Xã Xuân Nha,128
4058,Xã,Xã Tân Xuân,128
4249,Phường,Phường Yên Thịnh,132
4252,Phường,Phường Yên Ninh,132
4255,Phường,Phường Minh Tân,132
4258,Phường,Phường Nguyễn Thái Học,132
4261,Phường,Phường Đồng Tâm,132
4264,Phường,Phường Nguyễn Phúc,132
4267,Phường,Phường Hồng Hà,132
4270,Xã,Xã Minh Bảo,132
4273,Phường,Phường Nam Cường,132
4276,Xã,Xã Tuy Lộc,132
4279,Xã,Xã Tân Thịnh,132
4540,Xã,Xã Âu Lâu,132
4543,Xã,Xã Giới Phiên,132
4546,Phường,Phường Hợp Minh,132
4558,Xã,Xã Văn Phú,132
4282,Phường,Phường Pú Trạng,133
4285,Phường,Phường Trung Tâm,133
4288,Phường,Phường Tân An,133
4291,Phường,Phường Cầu Thia,133
4294,Xã,Xã Nghĩa Lợi,133
4297,Xã,Xã Nghĩa Phúc,133
4300,Xã,Xã Nghĩa An,133
4624,Xã,Xã Nghĩa Lộ,133
4660,Xã,Xã Sơn A,133
4663,Xã,Xã Phù Nham,133
4675,Xã,Xã Thanh Lương,133
4678,Xã,Xã Hạnh Sơn,133
4681,Xã,Xã Phúc Sơn,133
4684,Xã,Xã Thạch Lương,133
4303,Thị trấn,Thị trấn Yên Thế,135
4306,Xã,Xã Tân Phượng,135
4309,Xã,Xã Lâm Thượng,135
4312,Xã,Xã Khánh Thiện,135
4315,Xã,Xã Minh Chuẩn,135
4318,Xã,Xã Mai Sơn,135
4321,Xã,Xã Khai Trung,135
4324,Xã,Xã Mường Lai,135
4327,Xã,Xã An Lạc,135
4330,Xã,Xã Minh Xuân,135
4333,Xã,Xã Tô Mậu,135
4336,Xã,Xã Tân Lĩnh,135
4339,Xã,Xã Yên Thắng,135
4342,Xã,Xã Khánh Hoà,135
4345,Xã,Xã Vĩnh Lạc,135
4348,Xã,Xã Liễu Đô,135
4351,Xã,Xã Động Quan,135
4354,Xã,Xã Tân Lập,135
4357,Xã,Xã Minh Tiến,135
4360,Xã,Xã Trúc Lâu,135
4363,Xã,Xã Phúc Lợi,135
4366,Xã,Xã Phan Thanh,135
4369,Xã,Xã An Phú,135
4372,Xã,Xã Trung Tâm,135
4375,Thị trấn,Thị trấn Mậu A,136
4378,Xã,Xã Lang Thíp,136
4381,Xã,Xã Lâm Giang,136
4384,Xã,Xã Châu Quế Thượng,136
4387,Xã,Xã Châu Quế Hạ,136
4390,Xã,Xã An Bình,136
4393,Xã,Xã Quang Minh,136
4396,Xã,Xã Đông An,136
4399,Xã,Xã Đông Cuông,136
4402,Xã,Xã Phong Dụ Hạ,136
4405,Xã,Xã Mậu Đông,136
4408,Xã,Xã Ngòi A,136
4411,Xã,Xã Xuân Tầm,136
4414,Xã,Xã Tân Hợp,136
4417,Xã,Xã An Thịnh,136
4420,Xã,Xã Yên Thái,136
4423,Xã,Xã Phong Dụ Thượng,136
4426,Xã,Xã Yên Hợp,136
4429,Xã,Xã Đại Sơn,136
4435,Xã,Xã Đại Phác,136
4438,Xã,Xã Yên Phú,136
4441,Xã,Xã Xuân Ái,136
4447,Xã,Xã Viễn Sơn,136
4450,Xã,Xã Mỏ Vàng,136
4453,Xã,Xã Nà Hẩu,136
4456,Thị trấn,Thị trấn Mù Căng Chải,137
4459,Xã,Xã Hồ Bốn,137
4462,Xã,Xã Nậm Có,137
4465,Xã,Xã Khao Mang,137
4468,Xã,Xã Mồ Dề,137
4471,Xã,Xã Chế Cu Nha,137
4474,Xã,Xã Lao Chải,137
4477,Xã,Xã Kim Nọi,137
4480,Xã,Xã Cao Phạ,137
4483,Xã,Xã La Pán Tẩn,137
4486,Xã,Xã Dế Su Phình,137
4489,Xã,Xã Chế Tạo,137
4492,Xã,Xã Púng Luông,137
4495,Xã,Xã Nậm Khắt,137
4498,Thị trấn,Thị trấn Cổ Phúc,138
4501,Xã,Xã Tân Đồng,138
4504,Xã,Xã Báo Đáp,138
4507,Xã,Xã Đào Thịnh,138
4510,Xã,Xã Việt Thành,138
4513,Xã,Xã Hòa Cuông,138
4516,Xã,Xã Minh Quán,138
4519,Xã,Xã Quy Mông,138
4522,Xã,Xã Cường Thịnh,138
4525,Xã,Xã Kiên Thành,138
4528,Xã,Xã Nga Quán,138
4531,Xã,Xã Y Can,138
4537,Xã,Xã Lương Thịnh,138
4561,Xã,Xã Bảo Hưng,138
4564,Xã,Xã Việt Cường,138
4567,Xã,Xã Minh Quân,138
4570,Xã,Xã Hồng Ca,138
4573,Xã,Xã Hưng Thịnh,138
4576,Xã,Xã Hưng Khánh,138
4579,Xã,Xã Việt Hồng,138
4582,Xã,Xã Vân Hội,138
4585,Thị trấn,Thị trấn Trạm Tấu,139
4588,Xã,Xã Túc Đán,139
4591,Xã,Xã Pá Lau,139
4594,Xã,Xã Xà Hồ,139
4597,Xã,Xã Phình Hồ,139
4600,Xã,Xã Trạm Tấu,139
4603,Xã,Xã Tà Si Láng,139
4606,Xã,Xã Pá Hu,139
4609,Xã,Xã Làng Nhì,139
4612,Xã,Xã Bản Công,139
4615,Xã,Xã Bản Mù,139
4618,Xã,Xã Hát Lìu,139
4621,Thị trấn,Thị trấn NT Liên Sơn,140
4627,Thị trấn,Thị trấn NT Trần Phú,140
4630,Xã,Xã Tú Lệ,140
4633,Xã,Xã Nậm Búng,140
4636,Xã,Xã Gia Hội,140
4639,Xã,Xã Sùng Đô,140
4642,Xã,Xã Nậm Mười,140
4645,Xã,Xã An Lương,140
4648,Xã,Xã Nậm Lành,140
4651,Xã,Xã Sơn Lương,140
4654,Xã,Xã Suối Quyền,140
4657,Xã,Xã Suối Giàng,140
4666,Xã,Xã Nghĩa Sơn,140
4669,Xã,Xã Suối Bu,140
4672,Thị trấn,Thị trấn Sơn Thịnh,140
4687,Xã,Xã Đại Lịch,140
4690,Xã,Xã Đồng Khê,140
4693,Xã,Xã Cát Thịnh,140
4696,Xã,Xã Tân Thịnh,140
4699,Xã,Xã Chấn Thịnh,140
4702,Xã,Xã Bình Thuận,140
4705,Xã,Xã Thượng Bằng La,140
4708,Xã,Xã Minh An,140
4711,Xã,Xã Nghĩa Tâm,140
4714,Thị trấn,Thị trấn Yên Bình,141
4717,Thị trấn,Thị trấn Thác Bà,141
4720,Xã,Xã Xuân Long,141
4726,Xã,Xã Cảm Nhân,141
4729,Xã,Xã Ngọc Chấn,141
4732,Xã,Xã Tân Nguyên,141
4735,Xã,Xã Phúc Ninh,141
4738,Xã,Xã Bảo Ái,141
4741,Xã,Xã Mỹ Gia,141
4744,Xã,Xã Xuân Lai,141
4747,Xã,Xã Mông Sơn,141
4750,Xã,Xã Cảm Ân,141
4753,Xã,Xã Yên Thành,141
4756,Xã,Xã Tân Hương,141
4759,Xã,Xã Phúc An,141
4762,Xã,Xã Bạch Hà,141
4765,Xã,Xã Vũ Linh,141
4768,Xã,Xã Đại Đồng,141
4771,Xã,Xã Vĩnh Kiên,141
4774,Xã,Xã Yên Bình,141
4777,Xã,Xã Thịnh Hưng,141
4780,Xã,Xã Hán Đà,141
4783,Xã,Xã Phú Thịnh,141
4786,Xã,Xã Đại Minh,141
4789,Phường,Phường Thái Bình,148
4792,Phường,Phường Tân Hòa,148
4795,Phường,Phường Thịnh Lang,148
4798,Phường,Phường Hữu Nghị,148
4801,Phường,Phường Tân Thịnh,148
4804,Phường,Phường Đồng Tiến,148
4807,Phường,Phường Phương Lâm,148
4813,Xã,Xã Yên Mông,148
4816,Phường,Phường Quỳnh Lâm,148
4819,Phường,Phường Dân Chủ,148
4825,Xã,Xã Hòa Bình,148
4828,Phường,Phường Thống Nhất,148
4894,Phường,Phường Kỳ Sơn,148
4897,Xã,Xã Thịnh Minh,148
4903,Xã,Xã Hợp Thành,148
4906,Xã,Xã Quang Tiến,148
4912,Xã,Xã Mông Hóa,148
4918,Phường,Phường Trung Minh,148
4921,Xã,Xã Độc Lập,148
4831,Thị trấn,Thị trấn Đà Bắc,150
4834,Xã,Xã Nánh Nghê,150
4840,Xã,Xã Giáp Đắt,150
4846,Xã,Xã Mường Chiềng,150
4849,Xã,Xã Tân Pheo,150
4852,Xã,Xã Đồng Chum,150
4855,Xã,Xã Tân Minh,150
4858,Xã,Xã Đoàn Kết,150
4861,Xã,Xã Đồng Ruộng,150
4867,Xã,Xã Tú Lý,150
4870,Xã,Xã Trung Thành,150
4873,Xã,Xã Yên Hòa,150
4876,Xã,Xã Cao Sơn,150
4879,Xã,Xã Toàn Sơn,150
4885,Xã,Xã Hiền Lương,150
4888,Xã,Xã Tiền Phong,150
4891,Xã,Xã Vầy Nưa,150
4924,Thị trấn,Thị trấn Lương Sơn,152
4942,Xã,Xã Lâm Sơn,152
4945,Xã,Xã Hòa Sơn,152
4951,Xã,Xã Tân Vinh,152
4954,Xã,Xã Nhuận Trạch,152
4957,Xã,Xã Cao Sơn,152
4960,Xã,Xã Cư Yên,152
4969,Xã,Xã Liên Sơn,152
5008,Xã,Xã Cao Dương,152
5041,Xã,Xã Thanh Sơn,152
5047,Xã,Xã Thanh Cao,152
4978,Thị trấn,Thị trấn Bo,153
4984,Xã,Xã Đú Sáng,153
4987,Xã,Xã Hùng Sơn,153
4990,Xã,Xã Bình Sơn,153
4999,Xã,Xã Tú Sơn,153
5005,Xã,Xã Vĩnh Tiến,153
5014,Xã,Xã Đông Bắc,153
5017,Xã,Xã Xuân Thủy,153
5026,Xã,Xã Vĩnh Đồng,153
5035,Xã,Xã Kim Lập,153
5038,Xã,Xã Hợp Tiến,153
5065,Xã,Xã Kim Bôi,153
5068,Xã,Xã Nam Thượng,153
5077,Xã,Xã Cuối Hạ,153
5080,Xã,Xã Sào Báy,153
5083,Xã,Xã Mi Hòa,153
5086,Xã,Xã Nuông Dăm,153
5089,Thị trấn,Thị trấn Cao Phong,154
5092,Xã,Xã Bình Thanh,154
5095,Xã,Xã Thung Nai,154
5098,Xã,Xã Bắc Phong,154
5101,Xã,Xã Thu Phong,154
5104,Xã,Xã Hợp Phong,154
5110,Xã,Xã Tây Phong,154
5116,Xã,Xã Dũng Phong,154
5119,Xã,Xã Nam Phong,154
5125,Xã,Xã Thạch Yên,154
5128,Thị trấn,Thị trấn Mãn Đức,155
5134,Xã,Xã Suối Hoa,155
5137,Xã,Xã Phú Vinh,155
5140,Xã,Xã Phú Cường,155
5143,Xã,Xã Mỹ Hòa,155
5152,Xã,Xã Quyết Chiến,155
5158,Xã,Xã Phong Phú,155
5164,Xã,Xã Tử Nê,155
5167,Xã,Xã Thanh Hối,155
5170,Xã,Xã Ngọc Mỹ,155
5173,Xã,Xã Đông Lai,155
5176,Xã,Xã Vân Sơn,155
5182,Xã,Xã Nhân Mỹ,155
5191,Xã,Xã Lỗ Sơn,155
5194,Xã,Xã Ngổ Luông,155
5197,Xã,Xã Gia Mô,155
4882,Xã,Xã Tân Thành,156
5200,Thị trấn,Thị trấn Mai Châu,156
5206,Xã,Xã Sơn Thủy,156
5209,Xã,Xã Pà Cò,156
5212,Xã,Xã Hang Kia,156
5221,Xã,Xã Đồng Tân,156
5224,Xã,Xã Cun Pheo,156
5227,Xã,Xã Bao La,156
5233,Xã,Xã Tòng Đậu,156
5242,Xã,Xã Nà Phòn,156
5245,Xã,Xã Săm Khóe,156
5248,Xã,Xã Chiềng Châu,156
5251,Xã,Xã Mai Hạ,156
5254,Xã,Xã Thành Sơn,156
5257,Xã,Xã Mai Hịch,156
5263,Xã,Xã Vạn Mai,156
5266,Thị trấn,Thị trấn Vụ Bản,157
5269,Xã,Xã Quý Hòa,157
5272,Xã,Xã Miền Đồi,157
5275,Xã,Xã Mỹ Thành,157
5278,Xã,Xã Tuân Đạo,157
5281,Xã,Xã Văn Nghĩa,157
5284,Xã,Xã Văn Sơn,157
5287,Xã,Xã Tân Lập,157
5290,Xã,Xã Nhân Nghĩa,157
5293,Xã,Xã Thượng Cốc,157
5299,Xã,Xã Quyết Thắng,157
5302,Xã,Xã Xuất Hóa,157
5305,Xã,Xã Yên Phú,157
5308,Xã,Xã Bình Hẻm,157
5320,Xã,Xã Định Cư,157
5323,Xã,Xã Chí Đạo,157
5329,Xã,Xã Ngọc Sơn,157
5332,Xã,Xã Hương Nhượng,157
5335,Xã,Xã Vũ Bình,157
5338,Xã,Xã Tự Do,157
5341,Xã,Xã Yên Nghiệp,157
5344,Xã,Xã Tân Mỹ,157
5347,Xã,Xã Ân Nghĩa,157
5350,Xã,Xã Ngọc Lâu,157
5353,Thị trấn,Thị trấn Hàng Trạm,158
5356,Xã,Xã Lạc Sỹ,158
5362,Xã,Xã Lạc Lương,158
5365,Xã,Xã Bảo Hiệu,158
5368,Xã,Xã Đa Phúc,158
5371,Xã,Xã Hữu Lợi,158
5374,Xã,Xã Lạc Thịnh,158
5380,Xã,Xã Đoàn Kết,158
5383,Xã,Xã Phú Lai,158
5386,Xã,Xã Yên Trị,158
5389,Xã,Xã Ngọc Lương,158
4981,Thị trấn,Thị trấn Ba Hàng Đồi,159
5392,Thị trấn,Thị trấn Chi Nê,159
5395,Xã,Xã Phú Nghĩa,159
5398,Xã,Xã Phú Thành,159
5404,Xã,Xã Hưng Thi,159
5413,Xã,Xã Khoan Dụ,159
5419,Xã,Xã Đồng Tâm,159
5422,Xã,Xã Yên Bồng,159
5425,Xã,Xã Thống Nhất,159
5428,Xã,Xã An Bình,159
5431,Phường,Phường Quán Triều,164
5434,Phường,Phường Quang Vinh,164
5437,Phường,Phường Túc Duyên,164
5440,Phường,Phường Hoàng Văn Thụ,164
5443,Phường,Phường Trưng Vương,164
5446,Phường,Phường Quang Trung,164
5449,Phường,Phường Phan Đình Phùng,164
5452,Phường,Phường Tân Thịnh,164
5455,Phường,Phường Thịnh Đán,164
5458,Phường,Phường Đồng Quang,164
5461,Phường,Phường Gia Sàng,164
5464,Phường,Phường Tân Lập,164
5467,Phường,Phường Cam Giá,164
5470,Phường,Phường Phú Xá,164
5473,Phường,Phường Hương Sơn,164
5476,Phường,Phường Trung Thành,164
5479,Phường,Phường Tân Thành,164
5482,Phường,Phường Tân Long,164
5485,Xã,Xã Phúc Hà,164
5488,Xã,Xã Phúc Xuân,164
5491,Xã,Xã Quyết Thắng,164
5494,Xã,Xã Phúc Trìu,164
5497,Xã,Xã Thịnh Đức,164
5500,Phường,Phường Tích Lương,164
5503,Xã,Xã Tân Cương,164
5653,Xã,Xã Sơn Cẩm,164
5659,Phường,Phường Chùa Hang,164
5695,Xã,Xã Cao Ngạn,164
5701,Xã,Xã Linh Sơn,164
5710,Phường,Phường Đồng Bẩm,164
5713,Xã,Xã Huống Thượng,164
5914,Xã,Xã Đồng Liên,164
5506,Phường,Phường Lương Sơn,165
5509,Phường,Phường Châu Sơn,165
5512,Phường,Phường Mỏ Chè,165
5515,Phường,Phường Cải Đan,165
5518,Phường,Phường Thắng Lợi,165
5521,Phường,Phường Phố Cò,165
5527,Xã,Xã Tân Quang,165
5528,Phường,Phường Bách Quang,165
5530,Xã,Xã Bình Sơn,165
5533,Xã,Xã Bá Xuyên,165
5536,Thị trấn,Thị trấn Chợ Chu,167
5539,Xã,Xã Linh Thông,167
5542,Xã,Xã Lam Vỹ,167
5545,Xã,Xã Quy Kỳ,167
5548,Xã,Xã Tân Thịnh,167
5551,Xã,Xã Kim Phượng,167
5554,Xã,Xã Bảo Linh,167
5560,Xã,Xã Phúc Chu,167
5563,Xã,Xã Tân Dương,167
5566,Xã,Xã Phượng Tiến,167
5569,Xã,Xã Bảo Cường,167
5572,Xã,Xã Đồng Thịnh,167
5575,Xã,Xã Định Biên,167
5578,Xã,Xã Thanh Định,167
5581,Xã,Xã Trung Hội,167
5584,Xã,Xã Trung Lương,167
5587,Xã,Xã Bình Yên,167
5590,Xã,Xã Điềm Mặc,167
5593,Xã,Xã Phú Tiến,167
5596,Xã,Xã Bộc Nhiêu,167
5599,Xã,Xã Sơn Phú,167
5602,Xã,Xã Phú Đình,167
5605,Xã,Xã Bình Thành,167
5608,Thị trấn,Thị trấn Giang Tiên,168
5611,Thị trấn,Thị trấn Đu,168
5614,Xã,Xã Yên Ninh,168
5617,Xã,Xã Yên Trạch,168
5620,Xã,Xã Yên Đổ,168
5623,Xã,Xã Yên Lạc,168
5626,Xã,Xã Ôn Lương,168
5629,Xã,Xã Động Đạt,168
5632,Xã,Xã Phủ Lý,168
5635,Xã,Xã Phú Đô,168
5638,Xã,Xã Hợp Thành,168
5641,Xã,Xã Tức Tranh,168
5644,Xã,Xã Phấn Mễ,168
5647,Xã,Xã Vô Tranh,168
5650,Xã,Xã Cổ Lũng,168
5656,Thị trấn,Thị trấn Sông Cầu,169
5662,Thị trấn,Thị trấn Trại Cau,169
5665,Xã,Xã Văn Lăng,169
5668,Xã,Xã Tân Long,169
5671,Xã,Xã Hòa Bình,169
5674,Xã,Xã Quang Sơn,169
5677,Xã,Xã Minh Lập,169
5680,Xã,Xã Văn Hán,169
5683,Xã,Xã Hóa Trung,169
5686,Xã,Xã Khe Mo,169
5689,Xã,Xã Cây Thị,169
5692,Xã,Xã Hóa Thượng,169
5698,Xã,Xã Hợp Tiến,169
5704,Xã,Xã Tân Lợi,169
5707,Xã,Xã Nam Hòa,169
5716,Thị trấn,Thị trấn Đình Cả,170
5719,Xã,Xã Sảng Mộc,170
5722,Xã,Xã Nghinh Tường,170
5725,Xã,Xã Thần Xa,170
5728,Xã,Xã Vũ Chấn,170
5731,Xã,Xã Thượng Nung,170
5734,Xã,Xã Phú Thượng,170
5737,Xã,Xã Cúc Đường,170
5740,Xã,Xã La Hiên,170
5743,Xã,Xã Lâu Thượng,170
5746,Xã,Xã Tràng Xá,170
5749,Xã,Xã Phương Giao,170
5752,Xã,Xã Liên Minh,170
5755,Xã,Xã Dân Tiến,170
5758,Xã,Xã Bình Long,170
5761,Thị trấn,Thị trấn Hùng Sơn,171
5764,Thị trấn,Thị trấn Quân Chu,171
5767,Xã,Xã Phúc Lương,171
5770,Xã,Xã Minh Tiến,171
5773,Xã,Xã Yên Lãng,171
5776,Xã,Xã Đức Lương,171
5779,Xã,Xã Phú Cường,171
5782,Xã,Xã Na Mao,171
5785,Xã,Xã Phú Lạc,171
5788,Xã,Xã Tân Linh,171
5791,Xã,Xã Phú Thịnh,171
5794,Xã,Xã Phục Linh,171
5797,Xã,Xã Phú Xuyên,171
5800,Xã,Xã Bản Ngoại,171
5803,Xã,Xã Tiên Hội,171
5809,Xã,Xã Cù Vân,171
5812,Xã,Xã Hà Thượng,171
5815,Xã,Xã La Bằng,171
5818,Xã,Xã Hoàng Nông,171
5821,Xã,Xã Khôi Kỳ,171
5824,Xã,Xã An Khánh,171
5827,Xã,Xã Tân Thái,171
5830,Xã,Xã Bình Thuận,171
5833,Xã,Xã Lục Ba,171
5836,Xã,Xã Mỹ Yên,171
5839,Xã,Xã Vạn Thọ,171
5842,Xã,Xã Văn Yên,171
5845,Xã,Xã Ký Phú,171
5848,Xã,Xã Cát Nê,171
5851,Xã,Xã Quân Chu,171
5854,Phường,Phường Bãi Bông,172
5857,Phường,Phường Bắc Sơn,172
5860,Phường,Phường Ba Hàng,172
5863,Xã,Xã Phúc Tân,172
5866,Xã,Xã Phúc Thuận,172
5869,Xã,Xã Hồng Tiến,172
5872,Xã,Xã Minh Đức,172
5875,Xã,Xã Đắc Sơn,172
5878,Phường,Phường Đồng Tiến,172
5881,Xã,Xã Thành Công,172
5884,Xã,Xã Tiên Phong,172
5887,Xã,Xã Vạn Phái,172
5890,Xã,Xã Nam Tiến,172
5893,Xã,Xã Tân Hương,172
5896,Xã,Xã Đông Cao,172
5899,Xã,Xã Trung Thành,172
5902,Xã,Xã Tân Phú,172
5905,Xã,Xã Thuận Thành,172
5908,Thị trấn,Thị trấn Hương Sơn,173
5911,Xã,Xã Bàn Đạt,173
5917,Xã,Xã Tân Khánh,173
5920,Xã,Xã Tân Kim,173
5923,Xã,Xã Tân Thành,173
5926,Xã,Xã Đào Xá,173
5929,Xã,Xã Bảo Lý,173
5932,Xã,Xã Thượng Đình,173
5935,Xã,Xã Tân Hòa,173
5938,Xã,Xã Nhã Lộng,173
5941,Xã,Xã Điềm Thụy,173
5944,Xã,Xã Xuân Phương,173
5947,Xã,Xã Tân Đức,173
5950,Xã,Xã Úc Kỳ,173
5953,Xã,Xã Lương Phú,173
5956,Xã,Xã Nga My,173
5959,Xã,Xã Kha Sơn,173
5962,Xã,Xã Thanh Ninh,173
5965,Xã,Xã Dương Thành,173
5968,Xã,Xã Hà Châu,173
5971,Phường,Phường Hoàng Văn Thụ,178
5974,Phường,Phường Tam Thanh,178
5977,Phường,Phường Vĩnh Trại,178
5980,Phường,Phường Đông Kinh,178
5983,Phường,Phường Chi Lăng,178
5986,Xã,Xã Hoàng Đồng,178
5989,Xã,Xã Quảng Lạc,178
5992,Xã,Xã Mai Pha,178
5995,Thị trấn,Thị trấn Thất Khê,180
5998,Xã,Xã Khánh Long,180
6001,Xã,Xã Đoàn Kết,180
6004,Xã,Xã Quốc Khánh,180
6007,Xã,Xã Vĩnh Tiến,180
6010,Xã,Xã Cao Minh,180
6013,Xã,Xã Chí Minh,180
6016,Xã,Xã Tri Phương,180
6019,Xã,Xã Tân Tiến,180
6022,Xã,Xã Tân Yên,180
6025,Xã,Xã Đội Cấn,180
6028,Xã,Xã Tân Minh,180
6031,Xã,Xã Kim Đồng,180
6034,Xã,Xã Chi Lăng,180
6037,Xã,Xã Trung Thành,180
6040,Xã,Xã Đại Đồng,180
6043,Xã,Xã Đào Viên,180
6046,Xã,Xã Đề Thám,180
6049,Xã,Xã Kháng Chiến,180
6055,Xã,Xã Hùng Sơn,180
6058,Xã,Xã Quốc Việt,180
6061,Xã,Xã Hùng Việt,180
6067,Xã,Xã Hưng Đạo,181
6070,Xã,Xã Vĩnh Yên,181
6073,Xã,Xã Hoa Thám,181
6076,Xã,Xã Quý Hòa,181
6079,Xã,Xã Hồng Phong,181
6082,Xã,Xã Yên Lỗ,181
6085,Xã,Xã Thiện Hòa,181
6088,Xã,Xã Quang Trung,181
6091,Xã,Xã Thiện Thuật,181
6094,Xã,Xã Minh Khai,181
6097,Xã,Xã Thiện Long,181
6100,Xã,Xã Hoàng Văn Thụ,181
6103,Xã,Xã Hòa Bình,181
6106,Xã,Xã Mông Ân,181
6109,Xã,Xã Tân Hòa,181
6112,Thị trấn,Thị trấn Bình Gia,181
6115,Xã,Xã Hồng Thái,181
6118,Xã,Xã Bình La,181
6121,Xã,Xã Tân Văn,181
6124,Thị trấn,Thị trấn Na Sầm,182
6127,Xã,Xã Trùng Khánh,182
6133,Xã,Xã Bắc La,182
6136,Xã,Xã Thụy Hùng,182
6139,Xã,Xã Bắc Hùng,182
6142,Xã,Xã Tân Tác,182
6148,Xã,Xã Thanh Long,182
6151,Xã,Xã Hội Hoan,182
6154,Xã,Xã Bắc Việt,182
6157,Xã,Xã Hoàng Việt,182
6160,Xã,Xã Gia Miễn,182
6163,Xã,Xã Thành Hòa,182
6166,Xã,Xã Tân Thanh,182
6172,Xã,Xã Tân Mỹ,182
6175,Xã,Xã Hồng Thái,182
6178,Xã,Xã  Hoàng Văn Thụ,182
6181,Xã,Xã Nhạc Kỳ,182
6184,Thị trấn,Thị trấn Đồng Đăng,183
6187,Thị trấn,Thị trấn Cao Lộc,183
6190,Xã,Xã Bảo Lâm,183
6193,Xã,Xã Thanh Lòa,183
6196,Xã,Xã Cao Lâu,183
6199,Xã,Xã Thạch Đạn,183
6202,Xã,Xã Xuất Lễ,183
6205,Xã,Xã Hồng Phong,183
6208,Xã,Xã Thụy Hùng,183
6211,Xã,Xã Lộc Yên,183
6214,Xã,Xã Phú Xá,183
6217,Xã,Xã Bình Trung,183
6220,Xã,Xã Hải Yến,183
6223,Xã,Xã Hòa Cư,183
6226,Xã,Xã Hợp Thành,183
6232,Xã,Xã Công Sơn,183
6235,Xã,Xã Gia Cát,183
6238,Xã,Xã Mẫu Sơn,183
6241,Xã,Xã Xuân Long,183
6244,Xã,Xã Tân Liên,183
6247,Xã,Xã Yên Trạch,183
6250,Xã,Xã Tân Thành,183
6253,Thị trấn,Thị trấn Văn Quan,184
6256,Xã,Xã Trấn Ninh,184
6268,Xã,Xã Liên Hội,184
6274,Xã,Xã Hòa Bình,184
6277,Xã,Xã Tú Xuyên,184
6280,Xã,Xã Điềm He,184
6283,Xã,Xã An Sơn,184
6286,Xã,Xã Khánh Khê,184
6292,Xã,Xã Lương Năng,184
6295,Xã,Xã Đồng Giáp,184
6298,Xã,Xã Bình Phúc,184
6301,Xã,Xã Tràng Các,184
6307,Xã,Xã Tân Đoàn,184
6313,Xã,Xã Tri Lễ,184
6316,Xã,Xã Tràng Phái,184
6319,Xã,Xã Yên Phúc,184
6322,Xã,Xã Hữu Lễ,184
6325,Thị trấn,Thị trấn Bắc Sơn,185
6328,Xã,Xã Long Đống,185
6331,Xã,Xã Vạn Thủy,185
